year;population_count;country_code
2011;33377;TCA
2012;34066;TCA
2013;34731;TCA
2014;35369;TCA
2015;35981;TCA
2016;36559;TCA
2017;37115;TCA
1960;3001609;TCD
1961;3060368;TCD
1962;3121236;TCD
1963;3183572;TCD
1964;3246523;TCD
1965;3309586;TCD
1966;3372189;TCD
1967;3434825;TCD
1968;3499362;TCD
1969;3568398;TCD
1970;3643604;TCD
1971;3726189;TCD
1972;3815260;TCD
1973;3907889;TCD
1974;3999921;TCD
1975;4088564;TCD
1976;4173135;TCD
1977;4255248;TCD
1978;4337291;TCD
1979;4422745;TCD
1980;4514430;TCD
1981;4612849;TCD
1982;4718162;TCD
1983;4832321;TCD
1984;4957558;TCD
1985;5095401;TCD
1986;5247283;TCD
1987;5412847;TCD
1988;5589626;TCD
1989;5773920;TCD
1990;5963252;TCD
1991;6157079;TCD
1992;6356748;TCD
1993;6563922;TCD
1994;6781053;TCD
1995;7010145;TCD
1996;7250975;TCD
1997;7503493;TCD
1998;7770048;TCD
1999;8053536;TCD
2000;8355654;TCD
2001;8678051;TCD
2002;9019233;TCD
2003;9373916;TCD
2004;9734767;TCD
2005;10096633;TCD
2006;10457124;TCD
2007;10818024;TCD
2008;11183588;TCD
2009;11560147;TCD
2010;11952136;TCD
2011;12360989;TCD
2012;12784750;TCD
2013;13220424;TCD
2014;13663559;TCD
2015;14110975;TCD
2016;14561666;TCD
2017;15016773;TCD
1960;1580513;TGO
1961;1597526;TGO
1962;1612755;TGO
1963;1631764;TGO
1964;1662073;TGO
1965;1708630;TGO
1966;1774029;TGO
1967;1855442;TGO
1968;1945780;TGO
1969;2034907;TGO
1970;2115522;TGO
1971;2185662;TGO
1972;2247582;TGO
1973;2303345;TGO
1974;2356622;TGO
1975;2410446;TGO
1976;2464423;TGO
1977;2518457;TGO
1978;2576292;TGO
1979;2642696;TGO
1980;2720839;TGO
1981;2812307;TGO
1982;2915620;TGO
1983;3026973;TGO
1984;3140846;TGO
1985;3252994;TGO
1986;3363042;TGO
1987;3471739;TGO
1988;3577468;TGO
1989;3678567;TGO
1990;3774312;TGO
1991;3862992;TGO
1992;3945905;TGO
1993;4029053;TGO
1994;4120616;TGO
1995;4226291;TGO
1996;4348805;TGO
1997;4485951;TGO
1998;4632446;TGO
1999;4780448;TGO
2000;4924402;TGO
2001;5062567;TGO
2002;5197031;TGO
2003;5330639;TGO
2004;5467766;TGO
2005;5611640;TGO
2006;5762880;TGO
2007;5920359;TGO
2008;6083420;TGO
2009;6250835;TGO
2010;6421679;TGO
2011;6595943;TGO
2012;6773807;TGO
2013;6954721;TGO
2014;7137997;TGO
2015;7323158;TGO
2016;7509952;TGO
2017;7698475;TGO
1960;27397207;THA
1961;28224187;THA
1962;29080938;THA
1963;29966865;THA
1964;30881138;THA
1965;31822660;THA
1966;32789130;THA
1967;33778799;THA
1968;34791409;THA
1969;35827092;THA
1970;36884536;THA
1971;37963278;THA
1972;39058603;THA
1973;40159582;THA
1974;41252324;THA
1975;42326312;THA
1976;43377271;THA
1977;44405904;THA
1978;45413080;THA
1979;46401754;THA
1980;47374472;THA
1981;48326274;THA
1982;49255900;THA
1983;50173924;THA
1984;51094868;THA
1985;52026901;THA
1986;52980094;THA
1987;53945881;THA
1988;54891520;THA
1989;55772169;THA
1990;56558186;THA
1991;57232465;THA
1992;57811021;THA
1993;58337773;THA
1994;58875269;THA
1995;59467274;THA
1996;60130186;THA
1997;60846582;THA
1998;61585103;THA
1999;62298571;THA
2000;62952642;THA
2001;63539196;THA
2002;64069087;THA
2003;64549866;THA
2004;64995299;THA
2005;65416189;THA
2006;65812536;THA
2007;66182067;THA
2008;66530984;THA
2009;66866839;THA
2010;67195028;THA
2011;67518382;THA
2012;67835957;THA
2013;68144501;THA
2014;68438730;THA
2015;68714511;THA
2016;68971331;THA
2017;69209858;THA
1960;2087049;TJK
1961;2159134;TJK
1962;2236574;TJK
1963;2318248;TJK
1964;2402477;TJK
1965;2487976;TJK
1966;2574511;TJK
1967;2662253;TJK
1968;2750928;TJK
1969;2840262;TJK
1970;2930107;TJK
1971;3020413;TJK
1972;3111282;TJK
1973;3203029;TJK
1974;3296103;TJK
1975;3390941;TJK
1976;3487652;TJK
1977;3586515;TJK
1978;3688419;TJK
1979;3794451;TJK
1980;3905446;TJK
1981;4020821;TJK
1982;4140295;TJK
1983;4265274;TJK
1984;4397562;TJK
1985;4537822;TJK
1986;4687325;TJK
1987;4844002;TJK
1988;5001169;TJK
1989;5149874;TJK
1990;5283814;TJK
1991;5400630;TJK
1992;5502494;TJK
1993;5593315;TJK
1994;5679167;TJK
1995;5764810;TJK
1996;5851355;TJK
1997;5938405;TJK
1998;6027388;TJK
1999;6119661;TJK
2000;6216341;TJK
2001;6318513;TJK
2002;6426867;TJK
2003;6541547;TJK
2004;6662389;TJK
2005;6789321;TJK
2006;6922587;TJK
2007;7062672;TJK
2008;7209930;TJK
2009;7364753;TJK
2010;7527394;TJK
2011;7697510;TJK
2012;7874835;TJK
2013;8059769;TJK
2014;8252833;TJK
2015;8454028;TJK
2016;8663579;TJK
2017;8880268;TJK
1960;1603258;TKM
1961;1658362;TKM
1962;1715408;TKM
1963;1773853;TKM
1964;1833064;TKM
1965;1892599;TKM
1966;1952141;TKM
1967;2011764;TKM
1968;2071790;TKM
1969;2132802;TKM
1970;2195175;TKM
1971;2258965;TKM
1972;2324015;TKM
1973;2390216;TKM
1974;2457384;TKM
1975;2525364;TKM
1976;2594313;TKM
1977;2664258;TKM
1978;2734895;TKM
1979;2805819;TKM
1980;2876808;TKM
1981;2947779;TKM
1982;3019066;TKM
1983;3091513;TKM
1984;3166221;TKM
1985;3244018;TKM
1986;3324458;TKM
1987;3407321;TKM
1988;3493895;TKM
1989;3585868;TKM
1990;3683967;TKM
1991;3789185;TKM
1992;3899843;TKM
1993;4010789;TKM
1994;4115102;TKM
1995;4207841;TKM
1996;4287346;TKM
1997;4355116;TKM
1998;4413479;TKM
1999;4466135;TKM
2000;4516133;TKM
2001;4564083;TKM
2002;4610005;TKM
2003;4655743;TKM
2004;4703401;TKM
2005;4754646;TKM
2006;4810109;TKM
2007;4870141;TKM
2008;4935767;TKM
2009;5007954;TKM
2010;5087213;TKM
2011;5174085;TKM
2012;5267900;TKM
2013;5366375;TKM
2014;5466328;TKM
2015;5565287;TKM
2016;5662372;TKM
2017;5757669;TKM
1960;474532;TLS
1961;482854;TLS
1962;491571;TLS
1963;500647;TLS
1964;510034;TLS
1965;519686;TLS
1966;529327;TLS
1967;538909;TLS
1968;548825;TLS
1969;559626;TLS
1970;571565;TLS
1971;585251;TLS
1972;600192;TLS
1973;614253;TLS
1974;624555;TLS
1975;629227;TLS
1976;627251;TLS
1977;619816;TLS
1978;610054;TLS
1979;602358;TLS
1980;599905;TLS
1981;603842;TLS
1982;613238;TLS
1983;626675;TLS
1984;641844;TLS
1985;657053;TLS
1986;671752;TLS
1987;686471;TLS
1988;701809;TLS
1989;718741;TLS
1990;737814;TLS
1991;759527;TLS
1992;783198;TLS
1993;806860;TLS
1994;827825;TLS
1995;844334;TLS
1996;855362;TLS
1997;861866;TLS
1998;866530;TLS
1999;873136;TLS
2000;884366;TLS
2001;901214;TLS
2002;922694;TLS
2003;947108;TLS
2004;971893;TLS
2005;995135;TLS
2006;1016432;TLS
2007;1036392;TLS
2008;1055431;TLS
2009;1074277;TLS
2010;1093523;TLS
2011;1113151;TLS
2012;1132994;TLS
2013;1153295;TLS
2014;1174331;TLS
2015;1196302;TLS
2016;1219288;TLS
2017;1243261;TLS
1960;61577;TON
1961;63715;TON
1962;66235;TON
1963;68981;TON
1964;71741;TON
1965;74345;TON
1966;76771;TON
1967;79029;TON
1968;81079;TON
1969;82855;TON
1970;84351;TON
1971;85499;TON
1972;86323;TON
1973;86962;TON
1974;87582;TON
1975;88318;TON
1976;89234;TON
1977;90273;TON
1978;91335;TON
1979;92268;TON
1980;92971;TON
1981;93409;TON
1982;93641;TON
1983;93729;TON
1984;93788;TON
1985;93896;TON
1986;94088;TON
1987;94321;TON
1988;94591;TON
1989;94851;TON
1990;95069;TON
1991;95246;TON
1992;95399;TON
1993;95557;TON
1994;95739;TON
1995;95976;TON
1996;96273;TON
1997;96619;TON
1998;97032;TON
1999;97482;TON
2000;97973;TON
2001;98487;TON
2002;99022;TON
2003;99589;TON
2004;100218;TON
2005;100905;TON
2006;101706;TON
2007;102581;TON
2008;103379;TON
2009;103890;TON
2010;103986;TON
2011;103562;TON
2012;102737;TON
2013;101768;TON
2014;101028;TON
2015;100781;TON
2016;101133;TON
2017;101998;TON
1960;847979;TTO
1961;864818;TTO
1962;879441;TTO
1963;891944;TTO
1964;902613;TTO
1965;911737;TTO
1966;919217;TTO
1967;925235;TTO
1968;930795;TTO
1969;937186;TTO
1970;945360;TTO
1971;955741;TTO
1972;968136;TTO
1973;982010;TTO
1974;996493;TTO
1975;1010936;TTO
1976;1025107;TTO
1977;1039212;TTO
1978;1053558;TTO
1979;1068640;TTO
1980;1084744;TTO
1981;1101983;TTO
1982;1120020;TTO
1983;1138071;TTO
1984;1155074;TTO
1985;1170285;TTO
1986;1183381;TTO
1987;1194541;TTO
1988;1204153;TTO
1989;1212857;TTO
1990;1221116;TTO
1991;1229103;TTO
1992;1236683;TTO
1993;1243616;TTO
1994;1249520;TTO
1995;1254200;TTO
1996;1257549;TTO
1997;1259848;TTO
1998;1261695;TTO
1999;1263933;TTO
2000;1267153;TTO
2001;1271632;TTO
2002;1277213;TTO
2003;1283559;TTO
2004;1290123;TTO
2005;1296502;TTO
2006;1302561;TTO
2007;1308451;TTO
2008;1314443;TTO
2009;1320930;TTO
2010;1328147;TTO
2011;1336178;TTO
2012;1344817;TTO
2013;1353700;TTO
2014;1362342;TTO
2015;1370328;TTO
2016;1377564;TTO
2017;1384072;TTO
1960;4178236;TUN
1961;4238142;TUN
1962;4305481;TUN
1963;4380068;TUN
1964;4461114;TUN
1965;4547941;TUN
1966;4641000;TUN
1967;4740511;TUN
1968;4845219;TUN
1969;4953390;TUN
1970;5063809;TUN
1971;5176295;TUN
1972;5291338;TUN
1973;5409343;TUN
1974;5530975;TUN
1975;5656914;TUN
1976;5786478;TUN
1977;5919965;TUN
1978;6060151;TUN
1979;6210756;TUN
1980;6374039;TUN
1981;6551231;TUN
1982;6740529;TUN
1983;6937331;TUN
1984;7135270;TUN
1985;7329594;TUN
1986;7517858;TUN
1987;7700736;TUN
1988;7880332;TUN
1989;8060210;TUN
1990;8242496;TUN
1991;8427857;TUN
1992;8613861;TUN
1993;8795932;TUN
1994;8967916;TUN
1995;9125398;TUN
1996;9267340;TUN
1997;9395123;TUN
1998;9509857;TUN
1999;9613588;TUN
2000;9708350;TUN
2001;9793903;TUN
2002;9871251;TUN
2003;9945277;TUN
2004;10022277;TUN
2005;10106771;TUN
2006;10201214;TUN
2007;10304726;TUN
2008;10414433;TUN
2009;10525694;TUN
2010;10635244;TUN
2011;10741880;TUN
2012;10847002;TUN
2013;10952951;TUN
2014;11063201;TUN
2015;11179949;TUN
2016;11303946;TUN
2017;11433443;TUN
1960;27472345;TUR
1961;28146910;TUR
1962;28832827;TUR
1963;29531365;TUR
1964;30244261;TUR
1965;30972994;TUR
1966;31717507;TUR
1967;32477992;TUR
1968;33256464;TUR
1969;34055390;TUR
1970;34876303;TUR
1971;35720599;TUR
1972;36587261;TUR
1973;37472336;TUR
1974;38370283;TUR
1975;39277258;TUR
1976;40189567;TUR
1977;41108297;TUR
1978;42039992;TUR
1979;42994041;TUR
1980;43975971;TUR
1981;44988414;TUR
1982;46025411;TUR
1983;47073472;TUR
1984;48114155;TUR
1985;49133937;TUR
1986;50128541;TUR
1987;51100924;TUR
1988;52053765;TUR
1989;52992487;TUR
1990;53921760;TUR
1991;54840590;TUR
1992;55748948;TUR
1993;56653804;TUR
1994;57564204;TUR
1995;58486456;TUR
1996;59423282;TUR
1997;60372568;TUR
1998;61329676;TUR
1999;62287397;TUR
2000;63240194;TUR
2001;64192243;TUR
2002;65145367;TUR
2003;66089402;TUR
2004;67010930;TUR
2005;67903469;TUR
2006;68756810;TUR
2007;69581848;TUR
2008;70418604;TUR
2009;71321399;TUR
2010;72326988;TUR
2011;73443863;TUR
2012;74653016;TUR
2013;75928564;TUR
2014;77231907;TUR
2015;78529409;TUR
2016;79821724;TUR
2017;81101892;TUR
1960;5323;TUV
1961;5335;TUV
1962;5340;TUV
1963;5343;TUV
1964;5356;TUV
1965;5386;TUV
1966;5438;TUV
1967;5511;TUV
1968;5597;TUV
1969;5670;TUV
1970;5735;TUV
1971;5766;TUV
1972;5790;TUV
1973;5822;TUV
1974;5905;TUV
1975;6060;TUV
1976;6323;TUV
1977;6650;TUV
1978;7014;TUV
1979;7358;TUV
1980;7637;TUV
1981;7827;TUV
1982;7956;TUV
1983;8041;TUV
1984;8115;TUV
1985;8219;TUV
1986;8336;TUV
1987;8485;TUV
1988;8637;TUV
1989;8779;TUV
1990;8913;TUV
1991;9026;TUV
1992;9112;TUV
1993;9194;TUV
1994;9252;TUV
1995;9298;TUV
1996;9323;TUV
1997;9323;TUV
1998;9332;TUV
1999;9346;TUV
2000;9394;TUV
2001;9484;TUV
2002;9596;TUV
2003;9726;TUV
2004;9869;TUV
2005;10000;TUV
2006;10120;TUV
2007;10221;TUV
2008;10314;TUV
2009;10424;TUV
2010;10530;TUV
2011;10633;TUV
2012;10739;TUV
2013;10857;TUV
2014;10972;TUV
2015;11099;TUV
2016;11225;TUV
2017;11370;TUV
1960;10052152;TZA
1961;10346697;TZA
1962;10651962;TZA
1963;10968195;TZA
1964;11295681;TZA
1965;11634832;TZA
1966;11985440;TZA
1967;12348189;TZA
1968;12725522;TZA
1969;13120580;TZA
1970;13535481;TZA
1971;13971695;TZA
1972;14428340;TZA
1973;14902263;TZA
1974;15388936;TZA
1975;15885229;TZA
1976;16390159;TZA
1977;16905214;TZA
1978;17432757;TZA
1979;17976222;TZA
1980;18538259;TZA
1981;19120680;TZA
1982;19723322;TZA
1983;20344547;TZA
1984;20981776;TZA
1985;21633796;TZA
1986;22296286;TZA
1987;22971200;TZA
1988;23670808;TZA
1989;24411738;TZA
1990;25203845;TZA
1991;26056594;TZA
1992;26961197;TZA
1993;27887203;TZA
1994;28792639;TZA
1995;29649135;TZA
1996;30444526;TZA
1997;31192857;TZA
1998;31924196;TZA
1999;32682239;TZA
2000;33499180;TZA
2001;34385856;TZA
2002;35334788;TZA
2003;36337782;TZA
2004;37379767;TZA
2005;38450320;TZA
2006;39548663;TZA
2007;40681414;TZA
2008;41853944;TZA
2009;43073834;TZA
2010;44346525;TZA
2011;45673338;TZA
2012;47052481;TZA
2013;48482266;TZA
2014;49959822;TZA
2015;51482633;TZA
2016;53050790;TZA
2017;54663906;TZA
1960;6767095;UGA
1961;6983818;UGA
1962;7215796;UGA
1963;7461634;UGA
1964;7719104;UGA
1965;7986066;UGA
1966;8263439;UGA
1967;8550443;UGA
1968;8841153;UGA
1969;9127857;UGA
1970;9405600;UGA
1971;9671860;UGA
1972;9929636;UGA
1973;10186455;UGA
1974;10453037;UGA
1975;10737403;UGA
1976;11042974;UGA
1977;11368615;UGA
1978;11712530;UGA
1979;12071145;UGA
1980;12442334;UGA
1981;12825082;UGA
1982;13221991;UGA
1983;13638729;UGA
1984;14082875;UGA
1985;14559355;UGA
1986;15070302;UGA
1987;15612754;UGA
1988;16180124;UGA
1989;16763042;UGA
1990;17354392;UGA
1991;17953531;UGA
1992;18561674;UGA
1993;19175988;UGA
1994;19793541;UGA
1995;20413152;UGA
1996;21032821;UGA
1997;21655398;UGA
1998;22290780;UGA
1999;22952410;UGA
2000;23650172;UGA
2001;24388968;UGA
2002;25167257;UGA
2003;25980552;UGA
2004;26821297;UGA
2005;27684585;UGA
2006;28571475;UGA
2007;29486338;UGA
2008;30431736;UGA
2009;31411096;UGA
2010;32428167;UGA
2011;33476919;UGA
2012;34559168;UGA
2013;35695246;UGA
2014;36912148;UGA
2015;38225453;UGA
2016;39647506;UGA
2017;41162465;UGA
1960;42664652;UKR
1961;43206345;UKR
1962;43752230;UKR
1963;44288608;UKR
1964;44796964;UKR
1965;45264548;UKR
1966;45684979;UKR
1967;46063228;UKR
1968;46411810;UKR
1969;46749283;UKR
1970;47088857;UKR
1971;47435010;UKR
1972;47783005;UKR
1973;48125842;UKR
1974;48452626;UKR
1975;48755665;UKR
1976;49032729;UKR
1977;49287127;UKR
1978;49523314;UKR
1979;49747989;UKR
1980;49965874;UKR
1981;50221000;UKR
1982;50384000;UKR
1983;50564000;UKR
1984;50754000;UKR
1985;50917000;UKR
1986;51097000;UKR
1987;51293000;UKR
1988;51521000;UKR
1989;51773000;UKR
1990;51892000;UKR
1991;52000470;UKR
1992;52150266;UKR
1993;52179210;UKR
1994;51921041;UKR
1995;51512299;UKR
1996;51057189;UKR
1997;50594105;UKR
1998;50143939;UKR
1999;49673350;UKR
2000;49175848;UKR
2001;48683865;UKR
2002;48202500;UKR
2003;47812950;UKR
2004;47451600;UKR
2005;47105150;UKR
2006;46787750;UKR
2007;46509350;UKR
2008;46258200;UKR
2009;46053300;UKR
2010;45870700;UKR
2011;45706100;UKR
2012;45593300;UKR
2013;45489600;UKR
2014;45271947;UKR
2015;45154029;UKR
2016;45004645;UKR
2017;44831135;UKR
1960;2538643;URY
1961;2571681;URY
1962;2603882;URY
1963;2635126;URY
1964;2665388;URY
1965;2694536;URY
1966;2722875;URY
1967;2750086;URY
1968;2774759;URY
1969;2795042;URY
1970;2809793;URY
1971;2818281;URY
1972;2821461;URY
1973;2822117;URY
1974;2824095;URY
1975;2830176;URY
1976;2841372;URY
1977;2856958;URY
1978;2875728;URY
1979;2895688;URY
1980;2915389;URY
1981;2934613;URY
1982;2953852;URY
1983;2973036;URY
1984;2992246;URY
1985;3011519;URY
1986;3030649;URY
1987;3049581;URY
1988;3068705;URY
1989;3088595;URY
1990;3109601;URY
1991;3131660;URY
1992;3154464;URY
1993;3177745;URY
1994;3201151;URY
1995;3224281;URY
1996;3247381;URY
1997;3270164;URY
1998;3291053;URY
1999;3308012;URY
2000;3319736;URY
2001;3325473;URY
2002;3326040;URY
2003;3323668;URY
2004;3321476;URY
2005;3321803;URY
2006;3325401;URY
2007;3331749;URY
2008;3340221;URY
2009;3349676;URY
2010;3359275;URY
2011;3368934;URY
2012;3378974;URY
2013;3389439;URY
2014;3400434;URY
2015;3412009;URY
2016;3424132;URY
2017;3436646;URY
1960;180671000;USA
1961;183691000;USA
1962;186538000;USA
1963;189242000;USA
1964;191889000;USA
1965;194303000;USA
1966;196560000;USA
1967;198712000;USA
1968;200706000;USA
1969;202677000;USA
1970;205052000;USA
1971;207661000;USA
1972;209896000;USA
1973;211909000;USA
1974;213854000;USA
1975;215973000;USA
1976;218035000;USA
1977;220239000;USA
1978;222585000;USA
1979;225055000;USA
1980;227225000;USA
1981;229466000;USA
1982;231664000;USA
1983;233792000;USA
1984;235825000;USA
1985;237924000;USA
1986;240133000;USA
1987;242289000;USA
1988;244499000;USA
1989;246819000;USA
1990;249623000;USA
1991;252981000;USA
1992;256514000;USA
1993;259919000;USA
1994;263126000;USA
1995;266278000;USA
1996;269394000;USA
1997;272657000;USA
1998;275854000;USA
1999;279040000;USA
2000;282162411;USA
2001;284968955;USA
2002;287625193;USA
2003;290107933;USA
2004;292805298;USA
2005;295516599;USA
2006;298379912;USA
2007;301231207;USA
2008;304093966;USA
2009;306771529;USA
2010;309326085;USA
2011;311580009;USA
2012;313874218;USA
2013;316057727;USA
2014;318386421;USA
2015;320742673;USA
2016;323071342;USA
2017;325147121;USA
1960;8526300;UZB
1961;8813616;UZB
1962;9113620;UZB
1963;9428906;UZB
1964;9762816;UZB
1965;10116870;UZB
1966;10493436;UZB
1967;10889509;UZB
1968;11294672;UZB
1969;11694847;UZB
1970;12080317;UZB
1971;12446443;UZB
1972;12796980;UZB
1973;13140797;UZB
1974;13491117;UZB
1975;13857478;UZB
1976;14242769;UZB
1977;14643875;UZB
1978;15057224;UZB
1979;15476922;UZB
1980;15898757;UZB
1981;16321696;UZB
1982;16747426;UZB
1983;17177664;UZB
1984;17615040;UZB
1985;18061284;UZB
1986;18515578;UZB
1987;18976417;UZB
1988;19443887;UZB
1989;19918119;UZB
1990;20510000;UZB
1991;20952000;UZB
1992;21449000;UZB
1993;21942000;UZB
1994;22377000;UZB
1995;22785000;UZB
1996;23225000;UZB
1997;23667000;UZB
1998;24051000;UZB
1999;24311650;UZB
2000;24650400;UZB
2001;24964450;UZB
2002;25271850;UZB
2003;25567650;UZB
2004;25864350;UZB
2005;26167000;UZB
2006;26488250;UZB
2007;26868000;UZB
2008;27302800;UZB
2009;27767400;UZB
2010;28562400;UZB
2011;29339400;UZB
2012;29774500;UZB
2013;30243200;UZB
2014;30757700;UZB
2015;31298900;UZB
2016;31847900;UZB
2017;32388600;UZB
1960;80977;VCT
1961;82169;VCT
1962;83237;VCT
1963;84198;VCT
1964;85111;VCT
1965;86011;VCT
1966;86903;VCT
1967;87777;VCT
1968;88662;VCT
1969;89568;VCT
1970;90509;VCT
1971;91491;VCT
1972;92513;VCT
1973;93571;VCT
1974;94614;VCT
1975;95662;VCT
1976;96692;VCT
1977;97701;VCT
1978;98697;VCT
1979;99649;VCT
1980;100566;VCT
1981;101437;VCT
1982;102256;VCT
1983;103032;VCT
1984;103779;VCT
1985;104506;VCT
1986;105217;VCT
1987;105906;VCT
1988;106532;VCT
1989;107071;VCT
1990;107484;VCT
1991;107776;VCT
1992;107950;VCT
1993;108033;VCT
1994;108053;VCT
1995;108035;VCT
1996;107976;VCT
1997;107895;VCT
1998;107801;VCT
1999;107758;VCT
2000;107784;VCT
2001;107896;VCT
2002;108097;VCT
2003;108326;VCT
2004;108512;VCT
2005;108614;VCT
2006;108603;VCT
2007;108518;VCT
2008;108393;VCT
2009;108287;VCT
2010;108255;VCT
2011;108316;VCT
2012;108435;VCT
2013;108622;VCT
2014;108861;VCT
2015;109148;VCT
2016;109459;VCT
2017;109827;VCT
1960;8141841;VEN
1961;8439261;VEN
1962;8742777;VEN
1963;9052635;VEN
1964;9369096;VEN
1965;9692278;VEN
1966;10022592;VEN
1967;10359745;VEN
1968;10702291;VEN
1969;11048262;VEN
1970;11396393;VEN
1971;11745945;VEN
1972;12097694;VEN
1973;12453718;VEN
1974;12816955;VEN
1975;13189509;VEN
1976;13572208;VEN
1977;13964379;VEN
1978;14364727;VEN
1979;14771271;VEN
1980;15182611;VEN
1981;15597886;VEN
1982;16017573;VEN
1983;16443134;VEN
1984;16876703;VEN
1985;17319520;VEN
1986;17772001;VEN
1987;18232730;VEN
1988;18698847;VEN
1989;19166471;VEN
1990;19632665;VEN
1991;20096317;VEN
1992;20557683;VEN
1993;21016901;VEN
1994;21474549;VEN
1995;21931084;VEN
1996;22385650;VEN
1997;22837743;VEN
1998;23288564;VEN
1999;23739841;VEN
2000;24192446;VEN
2001;24646472;VEN
2002;25100408;VEN
2003;25551624;VEN
2004;25996594;VEN
2005;26432447;VEN
2006;26850194;VEN
2007;27247610;VEN
2008;27635832;VEN
2009;28031009;VEN
2010;28439940;VEN
2011;28888369;VEN
2012;29362449;VEN
2013;29783571;VEN
2014;30045134;VEN
2015;30081829;VEN
2016;29846179;VEN
2017;29390409;VEN
1960;32500;VIR
1961;34300;VIR
1962;35000;VIR
1963;39800;VIR
1964;40800;VIR
1965;43500;VIR
1966;46200;VIR
1967;49100;VIR
1968;55700;VIR
1969;60300;VIR
1970;63476;VIR
1971;70937;VIR
1972;76319;VIR
1973;84121;VIR
1974;89941;VIR
1975;94484;VIR
1976;96166;VIR
1977;93203;VIR
1978;95929;VIR
1979;96183;VIR
1980;99636;VIR
1981;99853;VIR
1982;100068;VIR
1983;100348;VIR
1984;100600;VIR
1985;100760;VIR
1986;100842;VIR
1987;100901;VIR
1988;100952;VIR
1989;101041;VIR
1990;103963;VIR
1991;104807;VIR
1992;105712;VIR
1993;106578;VIR
1994;107318;VIR
1995;107818;VIR
1996;108095;VIR
1997;108357;VIR
1998;108537;VIR
1999;108599;VIR
2000;108642;VIR
2001;108549;VIR
2002;108510;VIR
2003;108506;VIR
2004;108467;VIR
2005;108454;VIR
2006;108371;VIR
2007;108339;VIR
2008;108399;VIR
2009;108405;VIR
2010;108358;VIR
2011;108292;VIR
2012;108191;VIR
2013;108044;VIR
2014;107884;VIR
2015;107710;VIR
2016;107510;VIR
2017;107268;VIR
1960;32670039;VNM
1961;33666110;VNM
1962;34683407;VNM
1963;35721217;VNM
1964;36779999;VNM
1965;37858951;VNM
1966;38958048;VNM
1967;40072948;VNM
1968;41193601;VNM
1969;42307146;VNM
1970;43404793;VNM
1971;44484035;VNM
1972;45548479;VNM
1973;46603525;VNM
1974;47657561;VNM
1975;48718189;VNM
1976;49785282;VNM
1977;50861162;VNM
1978;51959015;VNM
1979;53095408;VNM
1980;54281846;VNM
1981;55522803;VNM
1982;56814306;VNM
1983;58148384;VNM
1984;59512619;VNM
1985;60896721;VNM
1986;62293856;VNM
1987;63701972;VNM
1988;65120439;VNM
1989;66550234;VNM
1990;67988862;VNM
1991;69436954;VNM
1992;70883481;VNM
1993;72300308;VNM
1994;73651218;VNM
1995;74910461;VNM
1996;76068743;VNM
1997;77133214;VNM
1998;78115710;VNM
